Fecha,Signo,Cantidad_USD,NAV,Cambio_%,AUM
1999-06-07,Salida,0.0,107.62,2.050253,1845467050.0
1999-06-08,Salida,-161426040.0,104.32,-3.06655,1721877760.0
1999-06-09,Salida,0.0,106.76,2.339633,1669075520.0
1999-06-10,Salida,-106757860.0,104.87,-1.772741,1601367900.0
1999-06-11,Salida,0.0,103.09,-1.693258,1572979800.0
1999-06-14,Salida,0.0,101.42,-1.619929,1546345200.0
1999-06-15,Salida,0.0,102.88,1.441278,1521295500.0
1999-06-16,Salida,0.0,108.35,5.312192,1543221600.0
1999-06-17,Salida,0.0,109.51,1.076323,1625200500.0
1999-06-18,Salida,0.0,110.24,0.6671,1642692900.0
1999-06-21,Entrada,110243420.0,113.4,2.864824,1763894720.0
1999-06-22,Entrada,113401700.0,110.46,-2.59146,1927828900.0
1999-06-23,Salida,0.0,111.93,1.331831,1877869980.0
1999-06-24,Salida,0.0,109.21,-2.433628,1902880040.0
1999-06-25,Salida,-27302515.0,109.25,0.040308,1829268505.0
1999-06-28,Salida,0.0,112.16,2.659818,1830005840.0
1999-06-29,Salida,-168240060.0,113.97,1.609807,1710440610.0
1999-06-30,Salida,-113965600.0,114.8,0.732098,1624009800.0
1999-07-01,Entrada,40179979.0,116.08,1.112196,1676079124.0
1999-07-02,Entrada,116076740.0,117.35,1.100272,1810797144.0
1999-07-05,Salida,0.0,117.35,0.0,1810797144.0
1999-07-06,Salida,0.0,116.5,-0.731412,1830720840.0
1999-07-07,Salida,0.0,116.99,0.426454,1817330736.0
1999-07-08,Entrada,76045034.0,118.69,1.448197,1901125850.0
1999-07-09,Entrada,89014980.0,119.61,0.776616,2017672880.0
1999-07-12,Salida,0.0,119.17,-0.36989,2033342460.0
1999-07-13,Salida,0.0,118.65,-0.436769,2025821320.0
1999-07-14,Salida,-118645480.0,120.8,1.8191,1898327680.0
1999-07-15,Salida,0.0,121.42,0.51308,1932860160.0
1999-07-16,Salida,-121423580.0,122.93,1.237107,1821353700.0
1999-07-19,Salida,0.0,121.18,-1.420093,1843885800.0
1999-07-20,Salida,-96944048.0,116.42,-3.931175,1720756852.0
1999-07-21,Entrada,29104065.0,118.13,1.47244,1682214957.0
1999-07-22,Salida,0.0,114.05,-3.457721,1706984569.0
1999-07-23,Salida,0.0,115.05,0.880401,1647961810.0
1999-07-26,Salida,-97792381.0,111.62,-2.978152,1564678096.0
1999-07-27,Salida,0.0,115.38,3.369756,1518079600.0
1999-07-28,Salida,-213462139.0,116.64,1.083452,1355773045.0
1999-07-29,Entrada,5831754.0,113.1,-3.029706,1376293944.0
1999-07-30,Salida,0.0,113.49,0.347405,1334596284.0
1999-08-02,Salida,0.0,113.19,-0.270851,1339232740.0
1999-08-03,Entrada,169780350.0,111.9,-1.1334,1505385770.0
1999-08-04,Entrada,33571212.0,110.17,-1.553367,1521894944.0
1999-08-05,Entrada,407613312.0,111.56,1.265148,1905867648.0
1999-08-06,Entrada,94825592.0,110.56,-0.900398,2024805288.0
1999-08-09,Entrada,22111008.0,109.33,-1.110433,2028684984.0
1999-08-10,Salida,-273318500.0,108.14,-1.090321,1732839290.0
1999-08-11,Entrada,54067690.0,112.04,3.608107,1768013463.0
1999-08-12,Entrada,140046275.0,110.66,-1.225506,1971851552.0
1999-08-13,Salida,0.0,115.3,4.187215,1947686400.0
1999-08-16,Salida,0.0,115.6,0.259277,2029240224.0
1999-08-17,Salida,0.0,116.81,1.049442,2034501568.0
1999-08-18,Entrada,46723920.0,115.81,-0.854911,2102576400.0
1999-08-19,Salida,0.0,113.88,-1.666074,2084601240.0
1999-08-20,Entrada,68329008.0,115.69,1.592161,2118199248.0
1999-08-23,Salida,0.0,119.23,3.056938,2151924396.0
1999-08-24,Salida,0.0,120.18,0.793565,2217707388.0
1999-08-25,Salida,-30044440.0,122.98,2.332595,2205261896.0
1999-08-26,Salida,-159875326.0,120.8,-1.773135,2096826391.0
1999-08-27,Salida,0.0,120.06,-0.609882,2059646820.0
1999-08-30,Entrada,30015915.0,118.28,-1.484329,2077101318.0
1999-08-31,Entrada,35484456.0,119.78,1.266622,2081754752.0
1999-09-01,Salida,0.0,120.18,0.336501,2108122720.0
1999-09-02,Entrada,180274140.0,119.57,-0.513718,2295490716.0
1999-09-03,Salida,-203261112.0,125.27,4.768672,2080437264.0
1999-09-06,Salida,0.0,125.27,0.0,2080437264.0
1999-09-07,Salida,0.0,124.52,-0.594522,2179646496.0
1999-09-08,Salida,-24904460.0,122.66,-1.492921,2141783560.0
1999-09-09,Entrada,380256168.0,125.2,2.071704,2490064584.0
1999-09-10,Salida,-187806750.0,126.66,1.161348,2353844600.0
1999-09-13,Salida,-56996352.0,124.08,-2.033609,2324184576.0
1999-09-14,Salida,0.0,126.05,1.584232,2276919747.0
1999-09-15,Entrada,63024290.0,123.08,-2.353854,2376015733.0
1999-09-16,Salida,0.0,123.27,0.153427,2320087783.0
1999-09-17,Salida,-141760983.0,126.77,2.83781,2181886434.0
1999-09-20,Salida,0.0,127.19,0.333284,2243804220.0
1999-09-21,Entrada,63595550.0,123.61,-2.816455,2314878020.0
1999-09-22,Salida,0.0,125.62,1.62503,2249680524.0
1999-09-23,Salida,0.0,120.08,-4.41171,2286238500.0
1999-09-24,Salida,0.0,119.9,-0.145791,2185376284.0
1999-09-27,Salida,0.0,121.25,1.121679,2182190192.0
1999-09-28,Salida,0.0,121.32,0.06519,2206667372.0
1999-09-29,Salida,0.0,119.86,-1.208643,2208105900.0
1999-09-30,Salida,-59929060.0,120.31,0.379599,2121488724.0
1999-10-01,Entrada,12031310.0,120.14,-0.143941,2141573180.0
1999-10-04,Salida,-120139920.0,123.31,2.638407,2018350656.0
1999-10-05,Salida,-43158395.0,123.49,0.142811,2028444565.0
1999-10-06,Salida,-12348580.0,126.53,2.464138,2018992830.0
1999-10-07,Salida,0.0,126.51,-0.016392,2068743591.0
1999-10-08,Salida,-25301584.0,127.67,0.922251,2043102908.0
1999-10-11,Entrada,140442104.0,128.85,0.918945,2202387540.0
1999-10-12,Salida,0.0,126.25,-2.019311,2222626275.0
1999-10-13,Entrada,119933757.0,122.63,-2.862838,2297678292.0
1999-10-14,Entrada,122631840.0,123.46,0.671636,2354531328.0
1999-10-15,Entrada,246910960.0,120.1,-2.719474,2617256176.0
1999-10-18,Entrada,36029442.0,118.01,-1.736247,2582110010.0
1999-10-19,Salida,0.0,118.02,0.005474,2537278210.0
1999-10-20,Entrada,82613580.0,123.22,4.40475,2620030680.0
1999-10-21,Salida,0.0,123.76,0.439384,2735436492.0
1999-10-22,Salida,0.0,124.22,0.371964,2747455572.0
1999-10-25,Salida,-31054900.0,124.11,-0.088778,2726620220.0
1999-10-26,Entrada,62054660.0,123.22,-0.717448,2786254234.0
1999-10-27,Entrada,24643780.0,122.77,-0.362915,2790908085.0
1999-10-28,Entrada,18415758.0,126.89,3.357141,2799195216.0
1999-10-29,Salida,0.0,131.76,3.837853,2893168152.0
1999-11-01,Salida,-138351486.0,130.71,-0.800541,2865852210.0
1999-11-02,Entrada,19606275.0,131.24,0.406003,2862516150.0
1999-11-03,Salida,0.0,133.53,1.743092,2874138042.0
1999-11-04,Entrada,40058040.0,135.04,1.136671,2964294960.0
1999-11-05,Entrada,108035648.0,137.67,1.944765,3106024880.0
1999-11-08,Salida,-41301258.0,139.2,1.10786,3125128522.0
1999-11-09,Salida,0.0,138.06,-0.814736,3159750562.0
1999-11-10,Entrada,276123960.0,139.76,1.230867,3410130906.0
1999-11-11,Salida,0.0,142.37,1.865595,3452105098.0
1999-11-12,Salida,-64065924.0,144.32,1.371692,3452441460.0
1999-11-15,Salida,0.0,143.67,-0.452947,3499798315.0
1999-11-16,Salida,0.0,146.89,2.240027,3483946090.0
1999-11-17,Entrada,29377216.0,145.46,-0.971923,3591364656.0
1999-11-18,Entrada,290916920.0,150.04,3.152556,3847376267.0
1999-11-19,Salida,-30008824.0,151.31,0.842965,3938658150.0
1999-11-22,Entrada,27235609.2,152.34,0.684441,3999095284.2
1999-11-23,Entrada,3046891.2,149.85,-1.635923,4029513612.0
1999-11-24,Salida,0.0,155.29,3.626143,3963593864.0
1999-11-25,Salida,0.0,155.29,0.0,3963593864.0
1999-11-26,Salida,0.0,155.69,0.259611,4107319461.0
1999-11-29,Entrada,155689320.0,153.02,-1.714607,4273671834.0
1999-11-30,Salida,0.0,148.2,-3.1518,4200395157.0
1999-12-01,Salida,-66688641.0,149.72,1.030372,4001318460.0
1999-12-02,Entrada,74861980.0,155.28,3.709693,4117408900.0
1999-12-03,Salida,0.0,158.47,2.055458,4270152150.0
1999-12-06,Entrada,182240431.0,159.4,0.588515,4540163781.0
1999-12-07,Salida,0.0,160.1,0.438236,4566883344.0
1999-12-08,Entrada,336212352.0,158.05,-1.280041,4923109440.0
1999-12-09,Salida,-142246584.0,158.22,0.108142,4717845036.0
1999-12-10,Salida,-94933608.0,160.01,1.128599,4628013390.0
1999-12-13,Salida,0.0,161.96,1.221474,4680245115.0
1999-12-14,Salida,-105275846.0,158.21,-2.317569,4632137224.0
1999-12-15,Entrada,63283696.0,161.8,2.269539,4588067960.0
1999-12-16,Entrada,242699790.0,166.45,2.875083,4934895730.0
1999-12-17,Entrada,233032436.0,167.86,0.8466,5309810506.0
1999-12-20,Entrada,25179138.0,169.35,0.886996,5379942486.0
1999-12-21,Salida,-160882348.0,176.27,4.086015,5266780024.0
1999-12-22,Entrada,17626950.0,177.96,0.956524,5499608400.0
1999-12-23,Entrada,453786678.0,179.35,0.785263,6006000150.0
1999-12-24,Salida,0.0,179.35,0.0,6006000150.0
1999-12-27,Entrada,170385331.0,179.76,0.227362,6223548406.0
1999-12-28,Entrada,17976076.0,178.83,-0.516164,6255674448.0
1999-12-29,Salida,-357665800.0,184.31,3.064906,5865719120.0
1999-12-30,Salida,-147451168.0,184.01,-0.165978,5898046720.0
1999-12-31,Salida,0.0,185.22,0.657145,5888257280.0
2000-01-03,Salida,0.0,189.35,2.229782,5926951680.0
2000-01-04,Salida,-123075667.0,177.14,-6.447743,5936034093.0
2000-01-05,Entrada,106283136.0,175.19,-1.097254,5659576992.0
2000-01-06,Entrada,1436598180.0,166.88,-4.748609,7034075235.0
2000-01-07,Entrada,16687558.0,176.31,5.651516,6716742095.0
2000-01-10,Entrada,185121909.0,185.69,5.320618,7281461754.0
2000-01-11,Entrada,27853077.0,177.04,-4.656918,7696733611.0
2000-01-12,Salida,-637343568.0,173.73,-1.868438,6700959458.0
2000-01-13,Entrada,52119600.0,180.42,3.850264,6627875800.0
2000-01-14,Salida,-478116021.0,185.05,2.564622,6404950470.0
2000-01-17,Salida,0.0,185.05,0.0,6404950470.0
2000-01-18,Entrada,46262065.0,187.69,1.42953,6615475295.0
2000-01-19,Salida,-122000827.0,189.35,0.880542,6588044658.0
2000-01-20,Salida,-56803890.0,191.89,1.34094,6589251240.0
2000-01-21,Salida,0.0,192.29,0.21344,6677609136.0
2000-01-24,Salida,-480737200.0,182.85,-4.910791,6211124624.0
2000-01-25,Salida,-54855504.0,187.75,2.68085,5851253760.0
2000-01-26,Salida,-281630490.0,180.87,-3.668807,5726486630.0
2000-01-27,Entrada,298427811.0,179.46,-0.775428,5814820681.0
2000-01-28,Salida,-457630293.0,172.12,-4.091053,5312100656.0
2000-01-31,Entrada,473332585.0,178.31,3.594659,5568112409.0
2000-02-01,Entrada,597332135.0,184.89,3.68967,6365599170.0
2000-02-02,Salida,0.0,186.02,0.614083,6600468756.0
2000-02-03,Entrada,474357222.0,192.35,3.403364,7115358330.0
2000-02-04,Entrada,134647422.0,193.51,0.602121,7492167267.0
2000-02-07,Salida,0.0,196.45,1.520694,7537279157.0
2000-02-08,Salida,-235745256.0,202.92,3.290362,7416152845.0
2000-02-09,Salida,-101459220.0,198.2,-2.324047,7558711890.0
2000-02-10,Entrada,277483528.0,204.28,3.064653,7660527398.0
2000-02-11,Salida,-20427674.0,198.23,-2.961835,7874868327.0
2000-02-14,Salida,0.0,199.08,0.433081,7641627720.0
2000-02-15,Salida,0.0,199.63,0.272105,7674722124.0
2000-02-16,Salida,0.0,199.68,0.024305,7695605430.0
2000-02-17,Salida,-259577656.0,206.04,3.186586,7437898220.0
2000-02-18,Salida,0.0,198.06,-3.870122,7674913265.0
2000-02-21,Salida,0.0,198.06,0.0,7674913265.0
2000-02-22,Salida,0.0,198.23,0.083044,7377884745.0
2000-02-23,Entrada,158582800.0,208.26,5.062723,7542594425.0
2000-02-24,Salida,0.0,212.41,1.988992,7924455093.0
2000-02-25,Entrada,1274439720.0,208.69,-1.751537,9356511611.0
2000-02-28,Entrada,344332296.0,207.86,-0.394774,9536961168.0
2000-02-29,Salida,0.0,213.1,2.517733,9499311680.0
2000-03-01,Salida,-63928746.0,215.2,0.98565,9674550228.0
2000-03-02,Salida,-1312696820.0,211.46,-1.735402,8457210660.0
2000-03-03,Salida,0.0,221.88,4.9265,8310444024.0
2000-03-06,Entrada,77657769.0,222.59,0.320562,8797515831.0
2000-03-07,Salida,-11129530.0,219.28,-1.489452,8814587760.0
2000-03-08,Salida,-131565132.0,222.01,1.248577,8551733580.0
2000-03-09,Entrada,344120212.0,229.03,3.161823,9002628772.0
2000-03-10,Salida,0.0,229.08,0.018609,9287275985.0
2000-03-13,Entrada,366520512.0,221.06,-3.496902,9655524738.0
2000-03-14,Entrada,497395755.0,211.08,-4.514668,9815276232.0
2000-03-15,Salida,0.0,206.24,-2.294873,9372149136.0
2000-03-16,Salida,0.0,217.39,5.406654,9157070208.0
2000-03-17,Salida,0.0,221.74,2.001095,9652161288.0
2000-03-20,Entrada,665223660.0,106.39,-52.019886,10510533828.0
2000-03-21,Salida,-31917507.0,111.09,4.416181,10054014705.0
2000-03-22,Entrada,61099577.0,114.77,3.314597,10559117807.0
2000-03-23,Entrada,332839757.0,116.37,1.387939,11241949723.5
2000-03-24,Entrada,192002745.0,117.14,0.664631,11589983880.0
2000-03-27,Salida,0.0,117.46,0.278209,11667014520.0
2000-03-28,Salida,0.0,114.43,-2.580156,11699473164.0
2000-03-29,Salida,0.0,110.2,-3.697709,11397608472.0
2000-03-30,Salida,-176323824.0,106.11,-3.710609,10799834220.0
2000-03-31,Salida,0.0,109.8,3.473818,10399094580.0
2000-04-03,Salida,0.0,101.79,-7.295633,10760340220.0
2000-04-04,Salida,0.0,100.72,-1.051451,9975305340.0
2000-04-05,Salida,0.0,100.62,-0.097599,9870419860.0
2000-04-06,Salida,0.0,102.03,1.400662,9860786460.0
2000-04-07,Entrada,1999780552.0,107.14,5.010996,11998683312.0
2000-04-10,Salida,0.0,99.82,-6.835478,12599936832.0
2000-04-11,Salida,0.0,97.59,-2.227841,11738670888.0
2000-04-12,Salida,0.0,90.71,-7.050527,11477152008.0
2000-04-13,Salida,0.0,88.72,-2.197227,10667952288.0
2000-04-14,Salida,0.0,80.03,-9.796655,10433553144.0
2000-04-17,Salida,0.0,88.11,10.098735,9411413928.0
2000-04-18,Salida,0.0,92.76,5.280082,10361847720.0
2000-04-19,Salida,0.0,89.45,-3.57275,10908961728.0
2000-04-20,Salida,0.0,87.51,-2.171392,10519211808.0
2000-04-21,Salida,0.0,87.51,0.0,10519211808.0
2000-04-24,Salida,0.0,83.72,-4.331892,10290798504.0
2000-04-25,Salida,0.0,90.41,7.992765,9845012184.0
2000-04-26,Entrada,632851240.0,87.52,-3.198989,11264752072.0
2000-04-27,Salida,0.0,92.18,5.331451,10904393920.0
2000-04-28,Salida,-129053442.0,94.19,2.182868,11356702896.0
2000-05-01,Salida,0.0,95.61,1.50015,11604604704.0
2000-05-02,Salida,0.0,90.55,-5.289267,11778691232.0
2000-05-03,Salida,0.0,88.92,-1.79502,11155684848.0
2000-05-04,Salida,0.0,89.14,0.239913,10955438032.0
2000-05-05,Salida,0.0,92.07,3.294231,10981721520.0
2000-05-08,Salida,0.0,87.91,-4.523146,11343484768.0
2000-05-09,Salida,-131863665.0,85.99,-2.186395,10698538687.0
2000-05-10,Salida,0.0,81.0,-5.804943,10464626419.0
2000-05-11,Salida,0.0,84.41,4.217749,9857160869.0
2000-05-12,Salida,0.0,85.03,0.729176,10272911192.0
2000-05-15,Salida,0.0,87.67,3.10698,10347818759.0
2000-05-16,Salida,0.0,91.03,3.83928,10669323385.0
2000-05-17,Entrada,177518074.5,88.63,-2.644799,11256466621.5
2000-05-18,Entrada,296901187.0,85.53,-3.497752,11255656940.0
2000-05-19,Salida,0.0,81.39,-4.837955,10861962020.0
2000-05-22,Salida,0.0,81.49,0.122522,10336465230.0
2000-05-23,Entrada,158903959.5,75.47,-7.392611,10508033629.5
2000-05-24,Entrada,373551898.5,79.38,5.190192,10104767517.0
2000-05-25,Entrada,265929063.5,77.36,-2.549173,10895153422.5
2000-05-26,Entrada,317168743.0,77.41,0.069288,10934585810.5
2000-05-29,Salida,0.0,77.41,0.0,10934585810.5
2000-05-30,Salida,0.0,85.22,10.080359,10942162170.5
2000-05-31,Entrada,46868371.0,82.97,-2.63575,12092039718.0
2000-06-01,Entrada,8296916.0,87.83,5.863817,11781620720.0
2000-06-02,Entrada,281069824.0,93.74,6.726676,12753543264.0
2000-06-05,Entrada,46871325.0,93.11,-0.67681,13658304105.0
2000-06-06,Salida,-74486552.0,91.01,-2.252143,13491376731.0
2000-06-07,Salida,-482359678.0,93.25,2.458916,12705171896.0
2000-06-08,Salida,-200485672.5,92.53,-0.76894,12817095667.5
2000-06-09,Salida,-55519272.0,93.86,1.430174,12663020622.0
2000-06-12,Entrada,281566470.0,90.81,-3.241899,13125690276.5
2000-06-13,Salida,-199788138.0,93.99,3.501071,12500380543.5
2000-06-14,Salida,-281976630.0,91.79,-2.34596,12656051076.5
2000-06-15,Salida,0.0,93.65,2.026143,12359145133.5
2000-06-16,Entrada,65552851.0,94.53,0.941483,12675111975.5
2000-06-19,Salida,-37811440.0,98.18,3.862313,12756634570.0
2000-06-20,Entrada,29453877.0,98.18,0.00274,13278789547.5
2000-06-21,Salida,0.0,99.08,0.91875,13279153370.0
2000-06-22,Entrada,49542165.0,94.94,-4.179329,13450697797.5
2000-06-23,Salida,0.0,91.98,-3.123813,12888548902.5
2000-06-26,Salida,0.0,94.13,2.336454,12485934765.0
2000-06-27,Salida,-131777002.0,92.32,-1.921989,12645885870.5
2000-06-28,Entrada,133860128.5,94.12,1.948009,12536693414.0
2000-06-29,Salida,0.0,91.49,-2.791256,12780909344.0
2000-06-30,Salida,-82339803.0,93.93,2.672222,12341821583.0
2000-07-03,Salida,-18786690.0,94.96,1.087547,12652835715.0
2000-07-04,Salida,0.0,94.96,0.0,12652835715.0
2000-07-05,Entrada,18991004.0,91.09,-4.074824,12809432198.0
2000-07-06,Entrada,296028752.5,94.67,3.937476,12583499125.5
2000-07-07,Entrada,194078112.5,95.86,1.259313,13273049450.0
2000-07-10,Entrada,19172894.0,94.14,-1.799676,13459371588.0
2000-07-11,Salida,0.0,93.45,-0.734157,13217146488.0
2000-07-12,Salida,0.0,97.36,4.18153,13120111836.0
2000-07-13,Salida,0.0,98.74,1.423472,13668733260.0
2000-07-14,Entrada,187608812.0,100.85,2.134827,14050912604.0
2000-07-17,Entrada,60509664.0,101.37,0.511545,14411384976.0
2000-07-18,Salida,0.0,98.85,-2.485653,14485105657.0
2000-07-19,Salida,-533766996.0,95.93,-2.95425,13591289250.0
2000-07-20,Salida,0.0,99.71,3.940429,13189768625.0
2000-07-21,Salida,0.0,97.54,-2.170743,13709502125.0
2000-07-24,Salida,0.0,94.59,-3.023955,13411904000.0
2000-07-25,Entrada,104050672.0,96.46,1.97208,13110384672.0
2000-07-26,Salida,-289370820.0,95.28,-1.219435,13079561064.0
2000-07-27,Salida,-57168426.0,91.87,-3.579833,12862895850.0
2000-07-28,Salida,0.0,86.77,-5.549363,12402425700.0
2000-07-31,Salida,-52062978.0,90.07,3.795745,11662107072.0
2000-08-01,Salida,0.0,87.86,-2.444272,12104770944.0
2000-08-02,Salida,-65897865.0,87.1,-0.87474,11742999543.0
2000-08-03,Salida,0.0,90.42,3.817166,11640278826.0
2000-08-04,Salida,-122066743.5,90.3,-0.135081,11962540863.0
2000-08-07,Salida,-85782786.5,92.59,2.534462,11860598954.5
2000-08-08,Entrada,64810361.0,91.99,-0.648099,12226011671.5
2000-08-09,Entrada,45993090.0,92.15,0.180571,12192768159.0
2000-08-10,Salida,-18430456.0,89.71,-2.650385,12196354258.0
2000-08-11,Salida,-26912967.0,90.94,1.374141,11846190974.5
2000-08-14,Salida,-59112709.5,92.81,2.05645,11949861582.0
2000-08-15,Salida,-18562564.0,92.89,0.080657,12177041984.0
2000-08-16,Entrada,4644384.0,92.85,-0.03628,12191508000.0
2000-08-17,Entrada,92853980.0,95.58,2.938108,12279938855.0
2000-08-18,Salida,-129035875.5,95.01,-0.603094,12511700817.0
2000-08-21,Entrada,261265620.0,95.51,0.5266,12697509132.0
2000-08-22,Salida,-23876495.0,95.51,0.006576,12740497732.0
2000-08-23,Entrada,47756130.0,97.23,1.802983,12789091614.0
2000-08-24,Salida,-24308582.5,98.55,1.350665,12995368204.5
2000-08-25,Salida,-344916740.0,98.09,-0.464334,12825975346.0
2000-08-28,Salida,-245225125.0,98.66,0.583403,12521194882.5
2000-08-29,Salida,0.0,98.6,-0.058756,12594243871.5
2000-08-30,Salida,-44371953.0,99.02,0.424687,12542472048.0
2000-08-31,Salida,0.0,101.74,2.742703,12595738320.0
2000-09-01,Salida,0.0,102.28,0.531733,12941202072.0
2000-09-04,Salida,0.0,102.28,0.0,12941202072.0
2000-09-05,Entrada,184103982.0,99.48,-2.740839,13194118710.0
2000-09-06,Salida,0.0,95.75,-3.749121,12832489140.0
2000-09-07,Salida,0.0,98.63,3.015066,12351383640.0
2000-09-08,Salida,0.0,95.14,-3.539986,12723786000.0
2000-09-11,Entrada,180770503.0,92.48,-2.799646,12454136233.0
2000-09-12,Salida,0.0,91.48,-1.07601,12105464448.0
2000-09-13,Salida,-484863292.0,93.35,2.041677,11490345184.0
2000-09-14,Entrada,186702880.0,93.24,-0.116217,11911643744.0
2000-09-15,Entrada,88580802.5,91.72,-1.63563,11986381222.5
2000-09-18,Salida,0.0,89.45,-2.471973,11790328332.0
2000-09-19,Entrada,348857340.0,93.71,4.76596,11847731970.0
2000-09-20,Salida,-60913957.0,94.56,0.906014,12351476204.0
2000-09-21,Salida,-151300544.0,92.76,-1.908001,12312081768.0
2000-09-22,Entrada,180879231.0,92.33,-0.457154,12258046347.0
2000-09-25,Salida,0.0,90.36,-2.138322,12202008139.5
2000-09-26,Entrada,433728576.0,89.37,-1.091433,12374818434.0
2000-09-27,Salida,0.0,89.11,-0.298902,12239755605.0
2000-09-28,Entrada,35642704.0,92.93,4.290662,12238813486.0
2000-09-29,Entrada,134748543.5,89.07,-4.14938,12898688164.0
2000-10-02,Entrada,4453700.5,86.26,-3.156532,12367926288.5
2000-10-03,Entrada,172524720.0,83.65,-3.0265,12150053406.0
2000-10-04,Entrada,213311656.5,86.15,2.982536,11995643742.0
2000-10-05,Entrada,103375884.0,85.42,-0.841601,12456794022.0
2000-10-06,Entrada,72608326.0,82.62,-3.282555,12424565902.0
2000-10-09,Entrada,152842467.5,82.79,0.2086,12169565115.0
2000-10-10,Salida,0.0,79.53,-3.936254,12194950797.0
2000-10-11,Entrada,743615504.5,77.34,-2.753289,12458542115.5
2000-10-12,Entrada,603262530.0,74.94,-3.10014,12718785007.5
2000-10-13,Entrada,558330267.0,81.76,9.098034,12882815154.0
2000-10-16,Salida,-32704824.0,81.05,-0.865255,14022193290.0
2000-10-17,Salida,-247216560.5,79.13,-2.378915,13653649054.5
2000-10-18,Entrada,561797369.0,78.31,-1.037265,13890637764.5
2000-10-19,Entrada,203594664.0,84.88,8.39914,13950149766.0
2000-10-20,Salida,0.0,86.22,1.576954,15121842316.0
2000-10-23,Entrada,987232740.0,85.36,-1.002955,16347539520.0
2000-10-24,Entrada,166445058.0,83.64,-2.009925,16350026082.0
2000-10-25,Entrada,460024620.0,77.51,-7.327102,16481427522.0
2000-10-26,Entrada,391437569.5,79.0,1.918184,15665254019.0
2000-10-27,Entrada,588544189.0,79.21,0.261382,16554286551.0
2000-10-30,Entrada,459393118.0,76.86,-2.966705,17056949648.5
2000-10-31,Entrada,195982570.5,81.88,6.531807,16746902789.0
2000-11-01,Entrada,343879158.0,80.45,-1.738373,18184657379.0
2000-11-02,Entrada,80452680.0,82.53,2.579715,17948992908.0
2000-11-03,Entrada,61896097.5,82.87,0.411193,18473921900.5
2000-11-06,Entrada,658796466.0,82.08,-0.94744,19208681864.0
2000-11-07,Entrada,151852366.0,81.81,-0.331911,19178543414.0
2000-11-08,Entrada,143167360.0,76.31,-6.723769,19258055168.0
2000-11-09,Salida,0.0,76.26,-0.06682,17963188034.0
2000-11-10,Entrada,526181718.0,72.1,-5.457392,18477366706.0
2000-11-13,Salida,0.0,70.76,-1.857538,17468984373.0
2000-11-14,Salida,0.0,75.82,7.153058,17144491367.0
2000-11-15,Entrada,1376107590.0,76.75,1.223235,19746954370.0
2000-11-16,Entrada,42210322.0,72.97,-4.924762,20030716440.0
2000-11-17,Salida,0.0,73.21,0.329507,19044251280.0
2000-11-20,Salida,0.0,69.65,-4.854036,19107003510.0
2000-11-21,Entrada,1117937391.0,69.51,-0.210786,19297480011.0
2000-11-22,Entrada,420514930.0,66.56,-4.245626,19677318460.0
2000-11-23,Salida,0.0,66.56,0.0,19677318460.0
2000-11-24,Salida,0.0,70.59,6.064718,18841893191.0
2000-11-27,Entrada,416492918.0,69.08,-2.148756,20401093780.0
2000-11-28,Salida,0.0,65.38,-5.352864,19962724130.0
2000-11-29,Entrada,317081699.5,64.92,-0.69718,19211228329.5
2000-11-30,Entrada,967335863.0,62.52,-3.701033,20044627362.5
2000-12-01,Salida,0.0,63.6,1.723298,19302769037.5
2000-12-04,Salida,0.0,63.71,0.181189,19635413200.0
2000-12-05,Entrada,962046821.0,71.16,11.685984,20633037283.5
2000-12-06,Entrada,466078677.5,68.43,-3.827857,23510289320.0
2000-12-07,Entrada,6843326.0,67.84,-0.867765,22617192430.0
2000-12-08,Salida,0.0,72.22,6.451898,22420928310.0
2000-12-11,Entrada,671612055.0,74.15,2.676111,24539115730.0
2000-12-12,Entrada,18537235.0,71.41,-3.690923,25214347047.0
2000-12-13,Salida,0.0,68.56,-3.993802,24283705008.0
2000-12-14,Entrada,795297160.0,65.83,-3.988719,24109159165.0
2000-12-15,Entrada,1405372930.5,63.59,-3.398459,24552885390.0
2000-12-18,Entrada,6358838.0,63.43,-0.252515,23724824578.0
2000-12-19,Entrada,63427810.0,59.85,-5.637196,23728343721.0
2000-12-20,Entrada,59852260.0,55.13,-7.890145,22450582726.0
2000-12-21,Entrada,352830912.0,55.49,0.656541,21032030145.0
2000-12-22,Entrada,291331845.0,60.77,9.502885,21461445915.0
2000-12-25,Salida,0.0,60.77,0.0,21461445915.0
2000-12-26,Entrada,434470465.0,59.97,-1.301602,23935372890.0
2000-12-27,Entrada,422817969.0,61.36,2.312512,24046647471.0
2000-12-28,Salida,0.0,61.47,0.179022,24602729035.5
2000-12-29,Entrada,150603803.0,58.4,-4.988813,24797377196.0
2001-01-01,Salida,0.0,58.4,0.0,24797377196.0
2001-01-02,Salida,0.0,53.09,-9.095123,23560282518.0
2001-01-03,Salida,-42473864.0,63.06,18.773672,21374972058.0
2001-01-04,Salida,0.0,61.35,-2.70385,25387839246.0
2001-01-05,Entrada,757730174.5,56.56,-7.814189,25459120316.5
2001-01-08,Entrada,14140075.0,56.9,0.602189,23483836560.0
2001-01-09,Entrada,85351350.0,57.65,1.308591,23710605030.0
2001-01-10,Entrada,155642850.0,60.2,4.426347,24176522700.0
2001-01-11,Salida,-150492725.0,62.95,4.581035,25096166821.0
